"ProductId";"ProductLanguageId";"ProductVariantId";"ProductNumber";"ProductName";"ProductShortDescription";"ProductLongDescription";"ProductPrice";"ProductWeight";"ProductVolume";"ProductActive";"ProductCreated";"ProductUpdated";"ProductCost";"brand";"Format";"Type";"EAN";"Document";"Material";"EcoFriendly";"Color";"SupplierItemNumber";"length";"width";"height";"Groups"
"PROD114";"LANG2";"";"10103";"K2 Merge Road Bike";"K2&rsquo;s commuter machine, with features to make sure you're seen!";"<ul>      <li>Butted cross frame with Reflex Road tuning and aluminum fork gives you a lightweight and resilient ride</li>      <li>K2 Bike Fit System stem supplies personalized bar height without the extra weight</li>      <li>Shimano 27-speed drivetrain offers an efficient gear ratio for every situation</li>      <li>Gear indicators in the Shimano Sora S.T.I. shifters eliminate shifting confusion</li>      <li>Selle Royal Dardo saddle with padding and K2 weather-resistant gel tape increase comfort and control</li>      <li>LED light on the saddle cover, lighted end plugs and reflective tire stripes add visibility in low light conditions</li>      <li>Cantilever brakes are UCI legal and still allow for a wide tire clearance</li>      <li>Vittoria Adventure Tour tires add traction and control in wet conditions</li>      <li>Rear rack mounts let you add a rack when you need to transport extra gear</li></ul>";"649";"0";"0";"True";"16-01-2009 12:35:47:000";"05-02-2018 09:06:26:637";"0";"K2";"";"";"";"";"Titanium";"True";"";"";"";"";"";"""GROUP15"""
"PROD115";"LANG1";"";"10104";"K2 Mod 3.0 Road Bike";"<p>A lighter, more responsive bike for aspiring road riders!</p>";"<ul>	<li>Lighter, more compliant ride thanks to a butted frame with Reflex Road tubing</li>	<li>Carbon fiber seatstays and bladed fork smooth out the road ahead</li>	<li>K2 Bike Fit System stem supplies personalized bar height without the extra weight</li>	<li>Shimano Tiagra 18-speed drivetrain with compact cranks and S.T.I. shifters offer plenty of quick, easy and efficient gearing options for the climbs</li>	<li>Shimano Tiagra dual-pivot brakes will have you stopping on a dime</li>	<li>Wellgo clipless pedals give you more power in every rotation</li>	<li>Continental Ultra Race tires provide comfort and exceptional handling, especially on rough or wet road surfaces</li>	<li>A-Class ALX 200 wheelset for a super-lightweight ride that doesn&rsquo;t compromise on strength</li></ul>";"899";"0";"0";"True";"16-01-2009 12:40:59:000";"05-02-2018 09:06:26:667";"0";"K2";"";"";"";"";"Titanium";"True";"";"";"";"";"";"""GROUP15"",""GROUP60"""
"PROD115";"LANG2";"";"10104";"K2 Mod 3.0 Road Bike";"A lighter, more responsive bike for aspiring road riders!";"<li>Lighter, more compliant ride thanks to a butted frame with Reflex Road tubing</li><li>Carbon fiber seatstays and bladed fork smooth out the road ahead</li><li>K2 Bike Fit System stem supplies personalized bar height without the extra weight</li><li>Shimano Tiagra 18-speed drivetrain with compact cranks and S.T.I. shifters offer plenty of quick, easy and efficient gearing options for the climbs</li><li>Shimano Tiagra dual-pivot brakes will have you stopping on a dime</li><li>Wellgo clipless pedals give you more power in every rotation</li><li>Continental Ultra Race tires provide comfort and exceptional handling, especially on rough or wet road surfaces</li><li>A-Class ALX 200 wheelset for a super-lightweight ride that doesn&rsquo;t compromise on strength</li>";"899";"0";"0";"True";"16-01-2009 12:40:59:000";"05-02-2018 09:06:26:713";"0";"K2";"";"";"";"";"Titanium";"True";"";"";"";"";"";"""GROUP15"""
"PROD116";"LANG1";"";"10105";"K2 Mach 2.0 Road Bike 2008";"<p>Designed for the recreational rider who wants maximum comfort for the long road ahead, the Mach 2.0 is a complete joy to ride!</p>";"<ul>	<li>Aluminum Recreational Road frame with Reflex tubing provides a stiff and lightweight ride</li>	<li>Carbon bladed fork smoothes out the road ahead</li>	<li>K2 Bike Fit System stem supplies personalized bar height without the extra weight</li>	<li>Shimano 27-speed drivetrain offers an efficient gear ratio for every situation</li>	<li>Gear indicators in the Shimano Sora S.T.I. shifters eliminate shifting confusion</li>	<li>Selle Royal Dardo saddle with padding and K2 foam/gel grips increase comfort and control</li>	<li>Shimano dual-pivot calipers deliver excellent stopping power</li>	<li>Vittoria Zaffiro tires for flexible comfort and puncture resistance</li>	<li>Rear rack mounts let you add a rack when you need to transport extra gear</li></ul>";"250";"0";"0";"True";"16-01-2009 12:42:43:000";"05-02-2018 09:06:26:743";"0";"K2";"";"";"";"";"Chromoly";"True";"";"";"";"";"";"""GROUP15"",""GROUP60"""
"PROD116";"LANG2";"";"10105";"K2 Mach 2.0 Road Bike 2008";"Designed for the recreational rider who wants maximum comfort for the long road ahead, the Mach 2.0 is a complete joy to ride!";"<li>Aluminum Recreational Road frame with Reflex tubing provides a stiff and lightweight ride</li><li>Carbon bladed fork smoothes out the road ahead</li><li>K2 Bike Fit System stem supplies personalized bar height without the extra weight</li><li>Shimano 27-speed drivetrain offers an efficient gear ratio for every situation</li><li>Gear indicators in the Shimano Sora S.T.I. shifters eliminate shifting confusion</li><li>Selle Royal Dardo saddle with padding and K2 foam/gel grips increase comfort and control</li><li>Shimano dual-pivot calipers deliver excellent stopping power</li><li>Vittoria Zaffiro tires for flexible comfort and puncture resistance</li><li>Rear rack mounts let you add a rack when you need to transport extra gear</li>";"250";"0";"0";"True";"16-01-2009 12:42:43:000";"05-02-2018 09:06:26:790";"0";"K2";"";"";"";"";"Chromoly";"True";"";"";"";"";"";"""GROUP15"""
"PROD117";"LANG1";"";"10106";"K2 Astral 4.0 Road Bike";"<p>Take the smooth, fast-rolling ability of a road bike and combine it with an upright position that reduces strain on the body and allows you to take in more the beautiful scenery while you ride.</p>";"<ul>	<li>Lighter, more compliant ride due to butted Reflex Road tubing, curved seatstays and fork with taper-gauge blades</li>	<li>Higher-range, 24-speed drivetrain with TruVativ cranks allow you to keep up on faster group rides</li>	<li>Shimano RapidFire Plus shifters provide crisper shifting and a more secure grip</li>	<li>K2 Fitness Road saddle with gel padding, triple density grips and upright handlebars keep you comfortable all ride long</li>	<li>Tektro RX-1 linear-pull brakes combine maximum stopping power with minimal effort</li>	<li>Kenda Kwick Roller Sport tires with semi-smooth center tread pattern for plush, fast-rolling performance</li>	<li>Rear rack mounts let you add a rack when you need to transport extra gear</li></ul>";"499";"0";"0";"True";"16-01-2009 12:46:23:000";"05-02-2018 09:06:26:817";"0";"K2";"";"";"";"";"Carbon";"True";"#FFEB3B";"";"";"";"";"""GROUP15"",""GROUP60"""
"PROD117";"LANG2";"";"10106";"K2 Astral 4.0 Road Bike";"Take the smooth, fast-rolling ability of a road bike and combine it with an upright position that reduces strain on the body and allows you to take in more the beautiful scenery while you ride.";"<li>Lighter, more compliant ride due to butted Reflex Road tubing, curved seatstays and fork with taper-gauge blades</li><li>Higher-range, 24-speed drivetrain with TruVativ cranks allow you to keep up on faster group rides</li><li>Shimano RapidFire Plus shifters provide crisper shifting and a more secure grip</li><li>K2 Fitness Road saddle with gel padding, triple density grips and upright handlebars keep you comfortable all ride long</li><li>Tektro RX-1 linear-pull brakes combine maximum stopping power with minimal effort</li><li>Kenda Kwick Roller Sport tires with semi-smooth center tread pattern for plush, fast-rolling performance</li><li>Rear rack mounts let you add a rack when you need to transport extra gear</li>";"499";"0";"0";"True";"16-01-2009 12:46:23:000";"05-02-2018 09:06:26:863";"0";"K2";"";"";"";"";"Carbon";"True";"#FFEB3B";"";"";"";"";"""GROUP15"""
"PROD118";"LANG1";"";"10107";"Schwinn Prologue Road Bike";"<p>Road Bike Action, March/April 2008 - THE VERDICT - &ldquo;Sometimes a good idea is only that, but with the Prologue, a good idea created a nice bike for not just the true beginner, but for someone who wants to put a few seasons on a worthy steed and save enough money to travel to enter and travel to events. This isn&rsquo;t a low-level road bike frame with aerobars slapped on - it&rsquo;s designed, built and outfitted with a purpose.&nbsp;</p>";"<ul>	<li>N&rsquo;Litened Gold Label aluminum aero frame with TT geometry puts you in the perfect position for lightweight speed</li>	<li>Black Label Carbon Pro Aero fork absorbs road vibration and delivers a smooth ride</li>	<li>FSA Gossamer MegaExo cranks supply sleek, stiff pedaling power for the hills and the flats</li>	<li>Shimano 105/Tiagra derailleurs and bar end shifters put snappy shifting action within easy reach</li>	<li>Aerodynamic handlebar, stem and seatpost give you a wind-cheating advantage</li>	<li>Selle San Marco Ponza Trilon saddle keeps you comfortable when you&rsquo;re down in the drops</li>	<li>Tektro RX-40 brakes provide maximum stopping power in any condition</li>	<li>Jalco/Formula wheels with Schwalbe Lugano tires pave the way to a fast finish</li></ul>";"999";"0";"0";"True";"16-01-2009 12:47:59:000";"05-02-2018 09:06:26:893";"0";"Schwinn";"";"";"";"";"Carbon";"False";"#F44336";"";"";"";"";"""GROUP15"",""GROUP78"""
"PROD118";"LANG2";"";"10107";"Schwinn Prologue Road Bike";"Road Bike Action, March/April 2008 - THE VERDICT - &ldquo;Sometimes a good idea is only that, but with the Prologue, a good idea created a nice bike for not just the true beginner, but for someone who wants to put a few seasons on a worthy steed and save enough money to travel to enter and travel to events. This isn&rsquo;t a low-level road bike frame with aerobars slapped on - it&rsquo;s designed, built and outfitted with a purpose. There are a few companies out there who have a lower-end Tri/TT bike, but few are available with out-of-the-box bar-end shifting, an aero-specific design and a solid component package for $999. Good work, Schwinn.&rdquo;";"<li>N&rsquo;Litened Gold Label aluminum aero frame with TT geometry puts you in the perfect position for lightweight speed</li><li>Black Label Carbon Pro Aero fork absorbs road vibration and delivers a smooth ride</li><li>FSA Gossamer MegaExo cranks supply sleek, stiff pedaling power for the hills and the flats</li><li>Shimano 105/Tiagra derailleurs and bar end shifters put snappy shifting action within easy reach</li><li>Aerodynamic handlebar, stem and seatpost give you a wind-cheating advantage</li><li>Selle San Marco Ponza Trilon saddle keeps you comfortable when you&rsquo;re down in the drops</li><li>Tektro RX-40 brakes provide maximum stopping power in any condition</li><li>Jalco/Formula wheels with Schwalbe Lugano tires pave the way to a fast finish</li>";"999";"0";"0";"True";"16-01-2009 12:47:59:000";"05-02-2018 09:06:26:943";"0";"Schwinn";"";"";"";"";"Carbon";"False";"#F44336";"";"";"";"";"""GROUP15"""
"PROD119";"LANG1";"";"10108";"GT GTR Series Three Road Bike";"<p>Race along the flats and smash any hill in your path with this super-fast bike! Shimano Tiagra compact cranks and 12/25T 9-speed cassette give you plenty of low gears for chewing up mountains without compromising speed when the road levels out.</p>";"<ul>	<li>Hydroformed Kinesis aluminum frame is super-lightweight and responsive on the road</li>	<li>Kinesis carbon fork absorbs vibrations for a smooth, buttery ride</li>	<li>Shimano Tiagra/Sora 18-speed drivetrain with compact cranks and S.T.I. shifters offer plenty of quick, easy and efficient gearing options for the climbs</li>	<li>GT Road saddle adds cushioning to your backside</li>	<li>Tektro forged dual pivot brakes deliver maximum stopping power with minimal effort</li>	<li>Vittoria Zaffiro tires provide flexible comfort and puncture resistance</li>	<li>Semi-aero Alex D22 rims coupled with Formula/Shimano hubs give you added control and cornering confidence when the pace picks up</li></ul>";"599";"0";"0";"True";"16-01-2009 12:49:37:000";"15-01-2018 11:07:13:533";"0";"GT";"";"";"";"";"Titanium";"True";"#2196F3";"";"";"";"";"""GROUP15"",""GROUP63"""
"PROD119";"LANG2";"";"10108";"GT GTR Series Three Road Bike";"Race along the flats and smash any hill in your path with this super-fast bike! Shimano Tiagra compact cranks and 12/25T 9-speed cassette give you plenty of low gears for chewing up mountains without compromising speed when the road levels out.";"<li>Hydroformed Kinesis aluminum frame is super-lightweight and responsive on the road</li><li>Kinesis carbon fork absorbs vibrations for a smooth, buttery ride</li><li>Shimano Tiagra/Sora 18-speed drivetrain with compact cranks and S.T.I. shifters offer plenty of quick, easy and efficient gearing options for the climbs</li><li>GT Road saddle adds cushioning to your backside</li><li>Tektro forged dual pivot brakes deliver maximum stopping power with minimal effort</li><li>Vittoria Zaffiro tires provide flexible comfort and puncture resistance</li><li>Semi-aero Alex D22 rims coupled with Formula/Shimano hubs give you added control and cornering confidence when the pace picks up</li>";"599";"0";"0";"True";"16-01-2009 12:49:37:000";"15-01-2018 11:07:13:603";"0";"GT";"";"";"";"";"Titanium";"True";"#2196F3";"";"";"";"";"""GROUP15"""
"PROD12";"LANG1";"";"10006";"GTw Legato 2.0 Lady";"<p>Clean, smooth and wonderfully comfortable, the Legato is a ride that&rsquo;s hard to forget. It blends together the speed of a road bike with the comfort and upright positioning of a hybrid, to give you a ride that&rsquo;s fun, fast AND friendly to your body.</p>";"<ul>	<li>Hydroformed Kinesis aluminum frame and fork is super-lightweight and responsive on the road</li>	<li>Women&rsquo;s Specific Geometry is shaped with a taller head tube, steeper seat tube angle and shorter top tube length for a customized fit</li>	<li>Shimano 18-speed drivetrain with FSA Omega Compact cranks offer plenty of easy and efficient gearing options for the climbs</li>	<li>Flat handlebars with Rapid Fire shifters makes changing shifting easy and comfortable</li>	<li>Selle San Marco Women&rsquo;s Ischia and dual density gel grips add comfort</li>	<li>Vittoria Zaffiro tires provide flexible comfort and puncture resistance</li>	<li>Tektro Forged Mini V-brakes deliver strong, easy braking</li></ul>";"599";"0";"0";"True";"09-01-2009 11:25:20:000";"15-01-2018 11:01:49:587";"0";"GT";"";"";"";"";"Carbon";"False";"";"";"";"";"";"""GROUP15"",""GROUP63"""
"PROD12";"LANG2";"";"10006";"GTw Legato 2.0 Lady TEST";"<p>Ren, glat og vidunderligt behagelig, Legato er en tur, der er sv&aelig;rt at glemme. Det kombinerer hastigheden p&aring; en road cykel med komfort og opret positionering af en hybrid, for at give dig en tur, der er sjovt, hurtigt og venligt til din krop.</p>";"<ul>	<li>Hydroformet Kinesis aluminiumsramme og gaffel er superlette og lydh&oslash;re p&aring; vejen</li>	<li>Kvindernes specifikke geometri er formet med et h&oslash;jere hovedr&oslash;r, stejlere s&aelig;der&oslash;rsvinkel og kortere r&oslash;rlange for en tilpasset pasform</li>	<li>Shimano 18-speed drivetrain med FSA Omega Compact cranks tilbyder masser af nemme og effektive gearingsmuligheder til klatringerne</li>	<li>Flad h&aring;ndtag med Rapid Fire shifters g&oslash;r skiftende skift nemt og behageligt</li>	<li>Selle San Marco Women&#39;s Ischia og dual density gelh&aring;ndtag giver komfort</li>	<li>Vittoria Zaffiro d&aelig;k giver fleksibel komfort og punkteringsmodstand</li>	<li>Tektro Smedede Mini V-bremser giver st&aelig;rk, nem bremsning</li></ul>";"599";"0";"0";"True";"09-01-2009 11:25:20:000";"15-01-2018 11:01:49:723";"0";"GT";"";"";"";"";"Carbon";"False";"";"";"";"";"";"""GROUP15"""
